# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               phiphi           Tphi             
1252 8.1112610193e-11 1.5857914699e-15 4.7219639920e-16
1253 8.0777537831e-11 1.5807655951e-15 4.7045235776e-16
1254 8.0447823371e-11 1.5757601398e-15 4.6828944136e-16
1255 8.0123538923e-11 1.5707751065e-15 4.6574196594e-16
1256 7.9804756910e-11 1.5658104965e-15 4.6284447565e-16
1257 7.9491550078e-11 1.5608663105e-15 4.5963174330e-16
1258 7.9183991486e-11 1.5559425484e-15 4.5613877088e-16
1259 7.8882154514e-11 1.5510392093e-15 4.5240078995e-16
1260 7.8586112859e-11 1.5461562916e-15 4.4845326215e-16
1261 7.8295940540e-11 1.5412937927e-15 4.4433187964e-16
1262 7.8011711895e-11 1.5364517095e-15 4.4007256556e-16
1263 7.7733501581e-11 1.5316300378e-15 4.3571147449e-16
1264 7.7461384578e-11 1.5268287730e-15 4.3128499294e-16
1265 7.7195436187e-11 1.5220479093e-15 4.2682973975e-16
1266 7.6935732031e-11 1.5172874404e-15 4.2238256661e-16
1267 7.6682348055e-11 1.5125473590e-15 4.1798055849e-16
1268 7.6435360529e-11 1.5078276571e-15 4.1366103411e-16
1269 7.6194846045e-11 1.5031283259e-15 4.0946154638e-16
1270 7.5960881520e-11 1.4984493557e-15 4.0541988291e-16
1271 7.5733544195e-11 1.4937907362e-15 4.0157406641e-16
1272 7.5512911638e-11 1.4891524561e-15 3.9796235520e-16
1273 7.5299061741e-11 1.4845345034e-15 3.9462324362e-16
1274 7.5092072723e-11 1.4799368651e-15 3.9159546256e-16
1275 7.4892023130e-11 1.4753595276e-15 3.8891797984e-16
1276 7.4698972691e-11 1.4708024509e-15 3.8662073066e-16
1277 7.4512904644e-11 1.4662654925e-15 3.8469669151e-16
1278 7.4333782753e-11 1.4617484824e-15 3.8312948721e-16
1279 7.4161570384e-11 1.4572512491e-15 3.8190263168e-16
1280 7.3996230514e-11 1.4527736193e-15 3.8099952780e-16
1281 7.3837725722e-11 1.4483154176e-15 3.8040346711e-16
1282 7.3686018192e-11 1.4438764673e-15 3.8009762964e-16
1283 7.3541069711e-11 1.4394565895e-15 3.8006508367e-16
1284 7.3402841669e-11 1.4350556036e-15 3.8028878551e-16
1285 7.3271295058e-11 1.4306733274e-15 3.8075157925e-16
1286 7.3146390469e-11 1.4263095765e-15 3.8143619659e-16
1287 7.3028088094e-11 1.4219641650e-15 3.8232525659e-16
1288 7.2916347725e-11 1.4176369051e-15 3.8340126545e-16
1289 7.2811128750e-11 1.4133276071e-15 3.8464661627e-16
1290 7.2712390154e-11 1.4090360796e-15 3.8604358885e-16
1291 7.2620090520e-11 1.4047621292e-15 3.8757434948e-16
1292 7.2534188027e-11 1.4005055608e-15 3.8922095069e-16
1293 7.2454640445e-11 1.3962661775e-15 3.9096533103e-16
1294 7.2381405140e-11 1.3920437803e-15 3.9278931487e-16
1295 7.2314439072e-11 1.3878381687e-15 3.9467461214e-16
1296 7.2253698789e-11 1.3836491400e-15 3.9660281817e-16
1297 7.2199140435e-11 1.3794764900e-15 3.9855541340e-16
1298 7.2150719740e-11 1.3753200123e-15 4.0051376319e-16
1299 7.2108392024e-11 1.3711794988e-15 4.0245911760e-16
1300 7.2072112198e-11 1.3670547397e-15 4.0437261118e-16
1301 7.2041834756e-11 1.3629455229e-15 4.0623526270e-16
1302 7.2017513783e-11 1.3588516349e-15 4.0802797497e-16
1303 7.1999102947e-11 1.3547728599e-15 4.0973153462e-16
1304 7.1986555502e-11 1.3507089806e-15 4.1132661185e-16
1305 7.1979824285e-11 1.3466597774e-15 4.1279376023e-16
1306 7.1978861716e-11 1.3426250292e-15 4.1411341646e-16
1307 7.1983619798e-11 1.3386045127e-15 4.1526590017e-16
1308 7.1994050116e-11 1.3345980030e-15 4.1623141366e-16
1309 7.2010103834e-11 1.3306052729e-15 4.1699004175e-16
1310 7.2031731695e-11 1.3266260936e-15 4.1752175147e-16
1311 7.2058884022e-11 1.3226602344e-15 4.1780639188e-16
1312 7.2091510715e-11 1.3187074624e-15 4.1782369389e-16
1313 7.2129561252e-11 1.3147675431e-15 4.1755326993e-16
1314 7.2172984686e-11 1.3108402399e-15 4.1697461385e-16
1315 7.2221729645e-11 1.3069253143e-15 4.1606710061e-16
1316 7.2275735889e-11 1.3030225631e-15 4.1481669833e-16
1317 7.2334908875e-11 1.2991319307e-15 4.1323618640e-16
1318 7.2399144910e-11 1.2952533981e-15 4.1134516155e-16
1319 7.2468339561e-11 1.2913869456e-15 4.0916334621e-16
1320 7.2542387658e-11 1.2875325530e-15 4.0671058883e-16
1321 7.2621183290e-11 1.2836901995e-15 4.0400686402e-16
1322 7.2704619805e-11 1.2798598638e-15 4.0107227287e-16
1323 7.2792589807e-11 1.2760415238e-15 3.9792704316e-16
1324 7.2884985157e-11 1.2722351570e-15 3.9459152962e-16
1325 7.2981696969e-11 1.2684407402e-15 3.9108621413e-16
1326 7.3082615609e-11 1.2646582496e-15 3.8743170602e-16
1327 7.3187630696e-11 1.2608876610e-15 3.8364874228e-16
1328 7.3296631096e-11 1.2571289493e-15 3.7975818780e-16
1329 7.3409504927e-11 1.2533820891e-15 3.7578103563e-16
1330 7.3526139549e-11 1.2496470541e-15 3.7173840722e-16
1331 7.3646421571e-11 1.2459238177e-15 3.6765155263e-16
1332 7.3770236844e-11 1.2422123524e-15 3.6354185083e-16
1333 7.3897470461e-11 1.2385126304e-15 3.5943080989e-16
1334 7.4028006758e-11 1.2348246231e-15 3.5534006726e-16
1335 7.4161729307e-11 1.2311483013e-15 3.5129138997e-16
1336 7.4298520921e-11 1.2274836353e-15 3.4730667493e-16
1337 7.4438263647e-11 1.2238305946e-15 3.4340794912e-16
1338 7.4580838769e-11 1.2201891483e-15 3.3961736987e-16
1339 7.4726126804e-11 1.2165592647e-15 3.3595722506e-16
1340 7.4874007500e-11 1.2129409117e-15 3.3244993343e-16
1341 7.5024359836e-11 1.2093340565e-15 3.2911804474e-16
1342 7.5177062021e-11 1.2057386655e-15 3.2598424008e-16
1343 7.5331991490e-11 1.2021547047e-15 3.2307133208e-16
1344 7.5489024906e-11 1.1985821393e-15 3.2040226516e-16
1345 7.5648038156e-11 1.1950209342e-15 3.1800011576e-16
1346 7.5808906350e-11 1.1914710534e-15 3.1588809262e-16
1347 7.5971503819e-11 1.1879324602e-15 3.1408953697e-16
1348 7.6135704116e-11 1.1844051175e-15 3.1262792282e-16
1349 7.6301380011e-11 1.1808889876e-15 3.1152685717e-16
1350 7.6468403494e-11 1.1773840319e-15 3.1081008027e-16
1351 7.6636645767e-11 1.1738902113e-15 3.1050146584e-16
1352 7.6805977251e-11 1.1704074863e-15 3.1062502137e-16
1353 7.6976267577e-11 1.1669358163e-15 3.1120488828e-16
1354 7.7147385587e-11 1.1634751606e-15 3.1226534223e-16
1355 7.7319199336e-11 1.1600254774e-15 3.1383079332e-16
1356 7.7491581708e-11 1.1565867373e-15 3.1591721291e-16
1357 7.7664427350e-11 1.1531589615e-15 3.1850631225e-16
1358 7.7837635923e-11 1.1497421841e-15 3.2157108589e-16
1359 7.8011106491e-11 1.1463364386e-15 3.2508435952e-16
1360 7.8184737518e-11 1.1429417584e-15 3.2901878968e-16
1361 7.8358426872e-11 1.1395581771e-15 3.3334686345e-16
1362 7.8532071822e-11 1.1361857275e-15 3.3804089809e-16
1363 7.8705569033e-11 1.1328244427e-15 3.4307304078e-16
1364 7.8878814572e-11 1.1294743553e-15 3.4841526826e-16
1365 7.9051703901e-11 1.1261354979e-15 3.5403938654e-16
1366 7.9224131878e-11 1.1228079029e-15 3.5991703058e-16
1367 7.9395992758e-11 1.1194916024e-15 3.6601966394e-16
1368 7.9567180186e-11 1.1161866284e-15 3.7231857851e-16
1369 7.9737587204e-11 1.1128930125e-15 3.7878489419e-16
1370 7.9907106242e-11 1.1096107864e-15 3.8538955851e-16
1371 8.0075629124e-11 1.1063399815e-15 3.9210334641e-16
1372 8.0243047060e-11 1.1030806289e-15 3.9889685984e-16
1373 8.0409250651e-11 1.0998327596e-15 4.0574052749e-16
1374 8.0574129883e-11 1.0965964044e-15 4.1260460448e-16
1375 8.0737574131e-11 1.0933715938e-15 4.1945917199e-16
1376 8.0899472151e-11 1.0901583583e-15 4.2627413699e-16
1377 8.1059712088e-11 1.0869567280e-15 4.3301923193e-16
1378 8.1218181465e-11 1.0837667330e-15 4.3966401438e-16
1379 8.1374767189e-11 1.0805884029e-15 4.4617786675e-16
1380 8.1529355549e-11 1.0774217674e-15 4.5252999596e-16
1381 8.1681832211e-11 1.0742668558e-15 4.5868943313e-16
1382 8.1832082220e-11 1.0711236974e-15 4.6462503324e-16
1383 8.1979990000e-11 1.0679923211e-15 4.7030547486e-16
1384 8.2125439348e-11 1.0648727556e-15 4.7569925978e-16
1385 8.2268313441e-11 1.0617650296e-15 4.8077471274e-16
1386 8.2408494825e-11 1.0586691714e-15 4.8549998108e-16
1387 8.2545865422e-11 1.0555852091e-15 4.8984303443e-16
1388 8.2680306525e-11 1.0525131707e-15 4.9377166441e-16
1389 8.2811698798e-11 1.0494530839e-15 4.9725348430e-16
1390 8.2939922274e-11 1.0464049763e-15 5.0025592873e-16
1391 8.3064856355e-11 1.0433688752e-15 5.0274625335e-16
1392 8.3186379810e-11 1.0403448076e-15 5.0469153453e-16
1393 8.3304370776e-11 1.0373328006e-15 5.0605866904e-16
1394 8.3418706752e-11 1.0343328808e-15 5.0681437372e-16
1395 8.3529264605e-11 1.0313450746e-15 5.0692518517e-16
1396 8.3635935107e-11 1.0283693885e-15 5.0636747065e-16
1397 8.3738666739e-11 1.0254057485e-15 5.0515757606e-16
1398 8.3837422346e-11 1.0224540603e-15 5.0332199314e-16
1399 8.3932164634e-11 1.0195142284e-15 5.0088737718e-16
1400 8.4022856172e-11 1.0165861563e-15 4.9788054740e-16
1401 8.4109459386e-11 1.0136697469e-15 4.9432848717e-16
1402 8.4191936565e-11 1.0107649019e-15 4.9025834435e-16
1403 8.4270249859e-11 1.0078715224e-15 4.8569743159e-16
1404 8.4344361275e-11 1.0049895083e-15 4.8067322661e-16
1405 8.4414232683e-11 1.0021187588e-15 4.7521337251e-16
1406 8.4479825811e-11 9.9925917201e-16 4.6934567809e-16
1407 8.4541102247e-11 9.9641064528e-16 4.6309811811e-16
1408 8.4598023438e-11 9.9357307494e-16 4.5649883361e-16
1409 8.4650550691e-11 9.9074635646e-16 4.4957613222e-16
1410 8.4698645169e-11 9.8793038435e-16 4.4235848843e-16
1411 8.4742267898e-11 9.8512505221e-16 4.3487454393e-16
1412 8.4781379759e-11 9.8233025274e-16 4.2715310786e-16
1413 8.4815941493e-11 9.7954587767e-16 4.1922315717e-16
1414 8.4845913698e-11 9.7677181783e-16 4.1111383685e-16
1415 8.4871256830e-11 9.7400796311e-16 4.0285446029e-16
1416 8.4891931204e-11 9.7125420248e-16 3.9447450955e-16
1417 8.4907896991e-11 9.6851042395e-16 3.8600363565e-16
1418 8.4919114219e-11 9.6577651463e-16 3.7747165890e-16
1419 8.4925542774e-11 9.6305236067e-16 3.6890856918e-16
1420 8.4927142399e-11 9.6033784727e-16 3.6034452624e-16
1421 8.4923872693e-11 9.5763285870e-16 3.5180986000e-16
1422 8.4915693110e-11 9.5493727831e-16 3.4333507084e-16
1423 8.4902562963e-11 9.5225098847e-16 3.3495082994e-16
1424 8.4884441420e-11 9.4957387061e-16 3.2668797953e-16
1425 8.4861287504e-11 9.4690580522e-16 3.1857753320e-16
1426 8.4833060093e-11 9.4424667185e-16 3.1065067624e-16
1427 8.4799717923e-11 9.4159634906e-16 3.0293876588e-16
1428 8.4761219583e-11 9.3895471450e-16 2.9547333164e-16
1429 8.4717523517e-11 9.3632164483e-16 2.8828607558e-16
1430 8.4668588026e-11 9.3369701576e-16 2.8140887266e-16
1431 8.4614371262e-11 9.3108070206e-16 2.7487377098e-16
1432 8.4554831235e-11 9.2847257750e-16 2.6871299211e-16
1433 8.4489925806e-11 9.2587251492e-16 2.6295893140e-16
1434 8.4419612692e-11 9.2328038618e-16 2.5764415825e-16
1435 8.4343849464e-11 9.2069606218e-16 2.5280141644e-16
1436 8.4262606944e-11 9.1811943448e-16 2.4845519653e-16
1437 8.4175909555e-11 9.1555048051e-16 2.4459635877e-16
1438 8.4083795384e-11 9.1298919905e-16 2.4120725233e-16
1439 8.3986302819e-11 9.1043558860e-16 2.3827011957e-16
1440 8.3883470551e-11 9.0788964743e-16 2.3576709581e-16
1441 8.3775337573e-11 9.0535137357e-16 2.3368020916e-16
1442 8.3661943184e-11 9.0282076476e-16 2.3199138032e-16
1443 8.3543326984e-11 9.0029781853e-16 2.3068242238e-16
1444 8.3419528881e-11 8.9778253213e-16 2.2973504067e-16
1445 8.3290589086e-11 8.9527490256e-16 2.2913083252e-16
1446 8.3156548117e-11 8.9277492658e-16 2.2885128709e-16
1447 8.3017446798e-11 8.9028260068e-16 2.2887778519e-16
1448 8.2873326261e-11 8.8779792111e-16 2.2919159907e-16
1449 8.2724227944e-11 8.8532088384e-16 2.2977389225e-16
1450 8.2570193595e-11 8.8285148460e-16 2.3060571930e-16
1451 8.2411265270e-11 8.8038971888e-16 2.3166802568e-16
1452 8.2247485335e-11 8.7793558187e-16 2.3294164753e-16
1453 8.2078896465e-11 8.7548906853e-16 2.3440731150e-16
1454 8.1905541645e-11 8.7305017357e-16 2.3604563453e-16
1455 8.1727464173e-11 8.7061889140e-16 2.3783712367e-16
1456 8.1544707658e-11 8.6819521622e-16 2.3976217590e-16
1457 8.1357316021e-11 8.6577914194e-16 2.4180107795e-16
1458 8.1165333495e-11 8.6337066220e-16 2.4393400606e-16
1459 8.0968804628e-11 8.6096977040e-16 2.4614102586e-16
1460 8.0767774281e-11 8.5857645967e-16 2.4840209210e-16
1461 8.0562287630e-11 8.5619072287e-16 2.5069704853e-16
1462 8.0352390165e-11 8.5381255261e-16 2.5300562768e-16
1463 8.0138127694e-11 8.5144194122e-16 2.5530745064e-16
1464 7.9919546339e-11 8.4907888078e-16 2.5758202693e-16
1465 7.9696692540e-11 8.4672336308e-16 2.5980875426e-16
1466 7.9469613055e-11 8.4437537967e-16 2.6196691838e-16
1467 7.9238354957e-11 8.4203492183e-16 2.6403569283e-16
1468 7.9002965643e-11 8.3970198055e-16 2.6599413881e-16
1469 7.8763492823e-11 8.3737654658e-16 2.6782120497e-16
1470 7.8519984531e-11 8.3505861037e-16 2.6949572720e-16
1471 7.8272489120e-11 8.3274816214e-16 2.7099642846e-16
1472 7.8021055264e-11 8.3044519181e-16 2.7230191858e-16
1473 7.7765731958e-11 8.2814968903e-16 2.7339069408e-16
1474 7.7506568519e-11 8.2586164320e-16 2.7424113796e-16
1475 7.7243614587e-11 8.2358104343e-16 2.7483151954e-16
1476 7.6976925122e-11 8.2130787949e-16 2.7514567628e-16
1477 7.6706575439e-11 8.1904214461e-16 2.7519012129e-16
1478 7.6432646324e-11 8.1678383269e-16 2.7497710502e-16
1479 7.6155219051e-11 8.1453293742e-16 2.7451894863e-16
1480 7.5874375381e-11 8.1228945220e-16 2.7382804419e-16
1481 7.5590197566e-11 8.1005337022e-16 2.7291685477e-16
1482 7.5302768348e-11 8.0782468441e-16 2.7179791455e-16
1483 7.5012170959e-11 8.0560338745e-16 2.7048382898e-16
1484 7.4718489124e-11 8.0338947178e-16 2.6898727485e-16
1485 7.4421807061e-11 8.0118292960e-16 2.6732100045e-16
1486 7.4122209480e-11 7.9898375284e-16 2.6549782571e-16
1487 7.3819781589e-11 7.9679193321e-16 2.6353064227e-16
1488 7.3514609087e-11 7.9460746214e-16 2.6143241362e-16
1489 7.3206778172e-11 7.9243033084e-16 2.5921617524e-16
1490 7.2896375539e-11 7.9026053025e-16 2.5689503473e-16
1491 7.2583488380e-11 7.8809805106e-16 2.5448217189e-16
1492 7.2268204386e-11 7.8594288373e-16 2.5199083886e-16
1493 7.1950611749e-11 7.8379501843e-16 2.4943436027e-16
1494 7.1630799159e-11 7.8165444512e-16 2.4682613333e-16
1495 7.1308855809e-11 7.7952115348e-16 2.4417962797e-16
1496 7.0984871394e-11 7.7739513294e-16 2.4150838693e-16
1497 7.0658936112e-11 7.7527637268e-16 2.3882602593e-16
1498 7.0331140665e-11 7.7316486164e-16 2.3614623377e-16
1499 7.0001576258e-11 7.7106058846e-16 2.3348277243e-16
1500 6.9670334605e-11 7.6896354158e-16 2.3084947723e-16
1501 6.9337507923e-11 7.6687370915e-16 2.2826025693e-16
1502 6.9003188938e-11 7.6479107906e-16 2.2572909385e-16
1503 6.8667470885e-11 7.6271563897e-16 2.2327004402e-16
1504 6.8330447505e-11 7.6064737625e-16 2.2089723725e-16
1505 6.7992213052e-11 7.5858627804e-16 2.1862487731e-16
1506 6.7652862289e-11 7.5653233120e-16 2.1646724202e-16
1507 6.7312490491e-11 7.5448552234e-16 2.1443868336e-16
1508 6.6971193445e-11 7.5244583780e-16 2.1255362763e-16
1509 6.6629067452e-11 7.5041326369e-16 2.1082657554e-16
1510 6.6286209326e-11 7.4838778581e-16 2.0927210235e-16
1511 6.5942716397e-11 7.4636938973e-16 2.0790485799e-16
1512 6.5598686510e-11 7.4435806076e-16 2.0673956717e-16
1513 6.5254218027e-11 7.4235378394e-16 2.0579102950e-16
1514 6.4909409827e-11 7.4035654403e-16 2.0507411964e-16
1515 6.4564361308e-11 7.3836632555e-16 2.0460378741e-16
1516 6.4219167093e-11 7.3638311010e-16 2.0439039882e-16
1517 6.3873901094e-11 7.3440686842e-16 2.0442570989e-16
1518 6.3528632298e-11 7.3243756827e-16 2.0469675774e-16
1519 6.3183430043e-11 7.3047517705e-16 2.0519050731e-16
1520 6.2838364023e-11 7.2851966181e-16 2.0589385117e-16
1521 6.2493504287e-11 7.2657098925e-16 2.0679360946e-16
1522 6.2148921238e-11 7.2462912574e-16 2.0787652973e-16
1523 6.1804685638e-11 7.2269403725e-16 2.0912928684e-16
1524 6.1460868601e-11 7.2076568944e-16 2.1053848281e-16
1525 6.1117541603e-11 7.1884404759e-16 2.1209064676e-16
1526 6.0774776474e-11 7.1692907664e-16 2.1377223471e-16
1527 6.0432645405e-11 7.1502074115e-16 2.1556962952e-16
1528 6.0091220944e-11 7.1311900537e-16 2.1746914074e-16
1529 5.9750576000e-11 7.1122383313e-16 2.1945700449e-16
1530 5.9410783840e-11 7.0933518797e-16 2.2151938336e-16
1531 5.9071918093e-11 7.0745303301e-16 2.2364236627e-16
1532 5.8734052750e-11 7.0557733105e-16 2.2581196834e-16
1533 5.8397262163e-11 7.0370804451e-16 2.2801413079e-16
1534 5.8061621044e-11 7.0184513547e-16 2.3023472083e-16
1535 5.7727204472e-11 6.9998856562e-16 2.3245953148e-16
1536 5.7394087887e-11 6.9813829631e-16 2.3467428153e-16
1537 5.7062347093e-11 6.9629428853e-16 2.3686461535e-16
1538 5.6732058259e-11 6.9445650288e-16 2.3901610281e-16
1539 5.6403297920e-11 6.9262489963e-16 2.4111423914e-16
1540 5.6076142976e-11 6.9079943866e-16 2.4314444483e-16
1541 5.5750670694e-11 6.8898007948e-16 2.4509206547e-16
1542 5.5426958706e-11 6.8716678127e-16 2.4694237167e-16
1543 5.5105085014e-11 6.8535950280e-16 2.4868055892e-16
1544 5.4785127986e-11 6.8355820251e-16 2.5029174748e-16
1545 5.4467166361e-11 6.8176283843e-16 2.5176098222e-16
1546 5.4151279244e-11 6.7997336826e-16 2.5307323256e-16
1547 5.3837546113e-11 6.7818974931e-16 2.5421339230e-16
1548 5.3526046814e-11 6.7641193853e-16 2.5516627953e-16
1549 5.3216861565e-11 6.7463989248e-16 2.5591663650e-16
1550 5.2910070955e-11 6.7287356737e-16 2.5644912946e-16
1551 5.2605755947e-11 6.7111291902e-16 2.5674834863e-16
1552 5.2303997874e-11 6.6935790290e-16 2.5679880798e-16
1553 5.2004878443e-11 6.6760847407e-16 2.5658494516e-16
1554 5.1708479735e-11 6.6586458725e-16 2.5609112138e-16
1555 5.1414884206e-11 6.6412619678e-16 2.5530162128e-16
1556 5.1124164892e-11 6.6239326071e-16 2.5420550689e-16
1557 5.0836355922e-11 6.6066575328e-16 2.5281122965e-16
1558 5.0551481731e-11 6.5894365257e-16 2.5113215553e-16
1559 5.0269566826e-11 6.5722693640e-16 2.4918172351e-16
1560 4.9990635789e-11 6.5551558237e-16 2.4697344573e-16
1561 4.9714713276e-11 6.5380956779e-16 2.4452090758e-16
1562 4.9441824016e-11 6.5210886974e-16 2.4183776783e-16
1563 4.9171992815e-11 6.5041346504e-16 2.3893775875e-16
1564 4.8905244550e-11 6.4872333028e-16 2.3583468625e-16
1565 4.8641604173e-11 6.4703844175e-16 2.3254242995e-16
1566 4.8381096712e-11 6.4535877552e-16 2.2907494336e-16
1567 4.8123747269e-11 6.4368430741e-16 2.2544625393e-16
1568 4.7869581020e-11 6.4201501295e-16 2.2167046325e-16
1569 4.7618623215e-11 6.4035086746e-16 2.1776174710e-16
1570 4.7370899182e-11 6.3869184596e-16 2.1373435561e-16
1571 4.7126434319e-11 6.3703792324e-16 2.0960261336e-16
1572 4.6885254103e-11 6.3538907383e-16 2.0538091950e-16
1573 4.6647384085e-11 6.3374527200e-16 2.0108374789e-16
1574 4.6412849891e-11 6.3210649176e-16 1.9672564720e-16
1575 4.6181677221e-11 6.3047270685e-16 1.9232124103e-16
1576 4.5953891852e-11 6.2884389077e-16 1.8788522803e-16
1577 4.5729519636e-11 6.2722001676e-16 1.8343238204e-16
1578 4.5508586501e-11 6.2560105778e-16 1.7897755216e-16
1579 4.5291118448e-11 6.2398698656e-16 1.7453566295e-16
1580 4.5077141558e-11 6.2237777553e-16 1.7012171445e-16
1581 4.4866681984e-11 6.2077339689e-16 1.6575078239e-16
1582 4.4659765956e-11 6.1917382256e-16 1.6143801825e-16
1583 4.4456419782e-11 6.1757902422e-16 1.5719864940e-16
1584 4.4256669842e-11 6.1598897326e-16 1.5304797923e-16
1585 4.4060542596e-11 6.1440364082e-16 1.4900138725e-16
1586 4.3868064578e-11 6.1282299778e-16 1.4507432922e-16
1587 4.3679262398e-11 6.1124701474e-16 1.4128233727e-16
1588 4.3494162745e-11 6.0967566205e-16 1.3764102002e-16
1589 4.3312792382e-11 6.0810890978e-16 1.3416606267e-16
1590 4.3135178150e-11 6.0654672775e-16 1.3087322719e-16
1591 4.2961346965e-11 6.0498908551e-16 1.2777835236e-16
1592 4.2791325820e-11 6.0343595233e-16 1.2489735394e-16
1593 4.2625141788e-11 6.0188729723e-16 1.2224622477e-16
1594 4.2462822014e-11 6.0034308895e-16 1.1984103489e-16
1595 4.2304393724e-11 5.9880329596e-16 1.1769793168e-16
1596 4.2149875444e-11 5.9726788710e-16 1.1582864647e-16
1597 4.1999250589e-11 5.9573683345e-16 1.1422696931e-16
1598 4.1852493633e-11 5.9421010648e-16 1.1288215050e-16
1599 4.1709578862e-11 5.9268767739e-16 1.1178338267e-16
1600 4.1570480378e-11 5.9116951715e-16 1.1091980077e-16
1601 4.1435172093e-11 5.8965559646e-16 1.1028048187e-16
1602 4.1303627729e-11 5.8814588578e-16 1.0985444518e-16
1603 4.1175820823e-11 5.8664035529e-16 1.0963065188e-16
1604 4.1051724722e-11 5.8513897496e-16 1.0959800505e-16
1605 4.0931312583e-11 5.8364171446e-16 1.0974534958e-16
1606 4.0814557374e-11 5.8214854324e-16 1.1006147209e-16
1607 4.0701431874e-11 5.8065943047e-16 1.1053510082e-16
1608 4.0591908672e-11 5.7917434509e-16 1.1115490554e-16
1609 4.0485960166e-11 5.7769325575e-16 1.1190949746e-16
1610 4.0383558563e-11 5.7621613088e-16 1.1278742915e-16
1611 4.0284675879e-11 5.7474293863e-16 1.1377719444e-16
1612 4.0189283940e-11 5.7327364690e-16 1.1486722829e-16
1613 4.0097354379e-11 5.7180822332e-16 1.1604590679e-16
1614 4.0008858637e-11 5.7034663528e-16 1.1730154697e-16
1615 3.9923767963e-11 5.6888884990e-16 1.1862240675e-16
1616 3.9842053414e-11 5.6743483404e-16 1.1999668487e-16
1617 3.9763685853e-11 5.6598455431e-16 1.2141252076e-16
1618 3.9688635950e-11 5.6453797704e-16 1.2285799446e-16
1619 3.9616874182e-11 5.6309506833e-16 1.2432112654e-16
1620 3.9548370830e-11 5.6165579398e-16 1.2578987800e-16
1621 3.9483095984e-11 5.6022011956e-16 1.2725215015e-16
1622 3.9421019536e-11 5.5878801037e-16 1.2869578459e-16
1623 3.9362111186e-11 5.5735943144e-16 1.3010856302e-16
1624 3.9306340437e-11 5.5593434753e-16 1.3147820725e-16
1625 3.9253676597e-11 5.5451272317e-16 1.3279237901e-16
1626 3.9204088778e-11 5.5309452258e-16 1.3403867996e-16
1627 3.9157545895e-11 5.5167970974e-16 1.3520465148e-16
1628 3.9114016667e-11 5.5026824838e-16 1.3627777471e-16
1629 3.9073469618e-11 5.4886010194e-16 1.3724547032e-16
1630 3.9035873071e-11 5.4745523359e-16 1.3809509855e-16
1631 3.9001195155e-11 5.4605360627e-16 1.3881395901e-16
1632 3.8969403799e-11 5.4465518260e-16 1.3938929065e-16
1633 3.8940466736e-11 5.4325992498e-16 1.3980827166e-16
1634 3.8914351497e-11 5.4186779552e-16 1.4005801935e-16
1635 3.8891025416e-11 5.4047875606e-16 1.4012559009e-16
1636 3.8870452339e-11 5.3909278356e-16 1.4000171417e-16
1637 3.8852582708e-11 5.3770991635e-16 1.3969203711e-16
1638 3.8837363389e-11 5.3633020828e-16 1.3920597869e-16
1639 3.8824740949e-11 5.3495371339e-16 1.3855300721e-16
1640 3.8814661659e-11 5.3358048589e-16 1.3774263951e-16
1641 3.8807071491e-11 5.3221058020e-16 1.3678444110e-16
1642 3.8801916118e-11 5.3084405088e-16 1.3568802619e-16
1643 3.8799140917e-11 5.2948095271e-16 1.3446305780e-16
1644 3.8798690964e-11 5.2812134063e-16 1.3311924783e-16
1645 3.8800511033e-11 5.2676526977e-16 1.3166635711e-16
1646 3.8804545603e-11 5.2541279546e-16 1.3011419549e-16
1647 3.8810738847e-11 5.2406397319e-16 1.2847262195e-16
1648 3.8819034640e-11 5.2271885864e-16 1.2675154460e-16
1649 3.8829376556e-11 5.2137750768e-16 1.2496092083e-16
1650 3.8841707863e-11 5.2003997637e-16 1.2311075734e-16
1651 3.8855971530e-11 5.1870632093e-16 1.2121111022e-16
1652 3.8872110222e-11 5.1737659780e-16 1.1927208505e-16
1653 3.8890066301e-11 5.1605086357e-16 1.1730383696e-16
1654 3.8909781823e-11 5.1472917505e-16 1.1531657069e-16
1655 3.8931198541e-11 5.1341158920e-16 1.1332054069e-16
1656 3.8954257903e-11 5.1209816319e-16 1.1132605117e-16
1657 3.8978901052e-11 5.1078895436e-16 1.0934345622e-16
1658 3.9005068825e-11 5.0948402027e-16 1.0738315983e-16
1659 3.9032701751e-11 5.0818341862e-16 1.0545561599e-16
1660 3.9061740054e-11 5.0688720733e-16 1.0357132879e-16
1661 3.9092123651e-11 5.0559544448e-16 1.0174085243e-16
1662 3.9123792148e-11 5.0430818837e-16 9.9974791376e-17
1663 3.9156684848e-11 5.0302549747e-16 9.8283800376e-17
1664 3.9190740740e-11 5.0174743042e-16 9.6678584559e-17
1665 3.9225898508e-11 5.0047404608e-16 9.5169899505e-17
1666 3.9262096523e-11 4.9920540348e-16 9.3768551319e-17
1667 3.9299272848e-11 4.9794156184e-16 9.2485396713e-17
1668 3.9337365236e-11 4.9668258058e-16 9.1331343073e-17
1669 3.9376311126e-11 4.9542851928e-16 9.0317348540e-17
1670 3.9416047648e-11 4.9417943774e-16 8.9454422080e-17
